,test_loss_dino,test_loss_yolo,train_loss_dino,train_loss_yolo,test_loss_dino_box,train_loss_dino_box
113,2.4359104368421765,4.047208084000482,2.411720523238182,4.124752761258019,6.364741378360325,6.295921141571469
114,2.445061463779873,4.0293492714564,2.4098455452256733,4.104409392674764,6.5329766008589,6.278168247805701
115,2.4350843389828998,4.110312777095371,2.4142760220501156,4.12381655242708,6.342529710133871,6.2863990604877475
116,2.4408782958984374,4.3529070297876995,2.4167602866888047,4.176518768072128,6.343977228800456,6.302178560362922
117,2.435578715801239,4.0710750844743515,2.413117657105128,4.106363442209032,6.342919503317939,6.306031323803795
118,2.4386249317063227,4.027771380212572,2.4132949656910365,4.116185988982519,6.523287847306993,6.298316869470808
119,2.4354419138696457,4.0188831832673815,2.4142339643504886,4.075699206855562,6.382031620873345,6.278255514303843
120,2.4429305367999605,4.058437874582078,2.4127905196613737,4.1681997060775755,6.353582758373684,6.301791877216763
121,2.4541671726438734,4.338277906841702,2.4114465292957092,4.096093705627653,6.3576930310991076,6.28998753229777
122,2.4333126465479533,4.377200871043735,2.4110786103539996,4.108118991719352,6.346566290325589,6.270910522672865
123,2.4404913889037236,4.03580867184533,2.412463084856669,4.100256845686171,6.340316422780355,6.283543186055289
124,2.435430892308553,4.092656315697564,2.412280649609036,4.084643649392658,6.378297228283352,6.259290800491969
125,2.4418632679515415,4.142232052485148,2.4116467512316175,4.12937028143141,6.345750617980957,6.2686796426773075
126,2.4430640472306147,4.209316807323032,2.4130690770016776,4.071592200464672,6.340833436118232,6.291022070911196
127,2.441721337371402,4.357379608684116,2.412778553697798,4.119124064180586,6.35258903503418,6.272602340910169
128,2.429024710920122,4.074662971496582,2.411411844028367,4.087875537077585,6.368590360217624,6.270659418900808
129,2.439761812157101,4.018712404039171,2.4126906477742724,4.1353455907768675,6.416271776623196,6.280541311370002
130,2.438565178712209,4.393546811739603,2.4118354827165605,4.1073390298419525,6.375463173124525,6.297853537400564
131,2.4371644205517238,4.35143637392256,2.4114467846022714,4.123976823356417,6.424505005942451,6.282764131493039
132,2.4440690173043147,4.089120456907485,2.4083242803812026,4.07233029935095,6.365984869003296,6.270300975110795
133,2.434944224357605,4.001587125990126,2.4127432501978343,4.078672240840064,6.381137662463718,6.283755475944943
134,2.4381262315644157,4.004456800884671,2.410856655240059,4.118140192164315,6.36781170103285,6.290880584716797
135,2.4447477923499212,4.019225849045648,2.40999259783162,4.102016702625487,6.347561746173435,6.268086842695872
136,2.4372315790918138,4.006353274981181,2.411820019947158,4.100245012839635,6.347947210735745,6.274723699357774
137,2.442066948943668,4.011049241489834,2.4126260502470864,4.125569584634569,6.346058336893718,6.253054927455055
138,2.433260961373647,4.01896223227183,2.4084775709443624,4.111677871810065,6.354873132705689,6.285550354586707
139,2.432653425799476,4.683504811922709,2.4147178090280956,4.08295325173272,6.355762264463636,6.265880094634162
140,2.438887499438392,4.621088025305006,2.4116263488928475,4.205826102362739,6.3652701059977215,6.279069899188148
141,2.4403119603792827,3.999563444985284,2.4116195095909965,4.078616454203924,6.342853471967909,6.290061628818512
