,test_loss_dino,test_loss_yolo,train_loss_dino,train_loss_yolo,test_loss_dino_box,train_loss_dino_box
91,1.8555505421426561,2.2738393465677897,1.9074379007021587,2.582498159011205,4.816373965475294,3.3732008576393127
92,1.976459554831187,2.3763801058133445,1.9063236544529596,2.6379857553376094,4.594865732722813,3.2831930584377713
93,2.2591365536053973,2.4501879069540236,1.8543212682008743,2.6064699388212627,4.43450653553009,3.3248832490709095
94,1.8493649204572042,2.314920315477583,1.915604900320371,2.6139809820387097,4.281467956966824,3.31628425916036
95,2.538596076435513,2.481408805317349,1.9088872151242362,2.5457204083601632,4.625515694088406,3.422632379664315
96,1.808092048433092,2.4680194682545133,1.8970356249146991,2.588263531194793,4.611154415872362,3.29193968574206
97,1.9869500345653959,2.2315464788013033,1.8912529723511802,2.6517037726110884,4.19339427947998,3.3869231171078154
98,1.7507088634702894,2.32394704023997,1.904953717523151,2.5249601198567286,3.822142097685072,3.290451106760237
99,1.9366839475101896,2.5387432946099175,1.8833197411563662,2.6056302229563397,4.42967136171129,3.3235687090290917
100,2.0880797187487286,2.3935657170083786,1.8871458156241312,2.591411839259995,4.516600184970432,3.301541271474626
101,1.7572556310229832,2.493397084871928,1.8833307421869703,2.613821910487281,4.801006778081258,3.2732748323016696
102,2.0552315288119845,2.4083156254556446,1.8594629731443193,2.5223465936051475,4.632874049080742,3.352038539780511
103,1.7296654807196723,2.4696043133735657,1.8895751297473908,2.559694671961996,4.403878863652547,3.2695887088775635
104,2.3401980254385206,2.389406198925442,1.8537842435969247,2.596035396721628,4.508131244447497,3.2136309259467657
105,1.9399588346481322,2.593962491883172,1.8695041941271888,2.5907778094212213,4.5685760445064965,3.218803671995799
106,1.6525682051976522,2.3898411062028675,1.8913557820849949,2.501658957203229,4.105631727642483,3.293595619665252
107,1.6589645862579345,2.3141258226500616,1.851876738998625,2.503931367728445,4.25557844903734,3.2713645564185247
108,1.6502968311309814,2.523377691374885,1.9142707185612784,2.499226024746895,4.668109703063965,3.2316290385193294
109,1.81769097910987,2.215601326359643,1.848010230395529,2.472154575255182,3.978636209170024,3.2189241137769486
110,2.2379472878244187,2.2365443295902674,1.8395903812514411,2.54188470741113,4.411448287963867,3.3027017494042714
111,2.172853246000078,2.3424428502718606,1.851527257429229,2.489265332950486,4.3213269419140286,3.24658193356461
112,2.0612067858378094,2.422626945707533,1.8043023960457907,2.529830077290535,4.753549162546793,3.2811708205276067
113,2.1594887601004706,2.425468725628323,1.8252784252166747,2.532413494255808,4.852309637599522,3.2079615785015956
114,1.7624877585305108,2.3291180690129596,1.9028049028582044,2.52310000260671,4.504732182290819,3.184850706656774
115,1.7905402806070116,2.259462402926551,1.8418080863025454,2.5001074118746653,4.628369670444065,3.172391152381897
116,1.9298081159591676,2.345505193869273,1.840531513094902,2.5154783288637796,4.664404265085856,3.203488541973962
117,1.728094098303053,2.2837739162974886,1.8426700429783927,2.452409792939822,4.482335273424784,3.2519793725676007
118,1.840953607029385,2.3277528232998317,1.8487160043583977,2.5436225914292865,4.602704456117418,3.2323237200578054
